country,date_start,best,,,,
Ukraine,2022-06-28 00:00:00.000,2,,,,
Ukraine,2022-06-28 00:00:00.000,1,,,,
Ukraine,2022-06-28 00:00:00.000,1,,,,
Ukraine,2022-06-28 00:00:00.000,3,,,,
Ukraine,2022-06-28 00:00:00.000,2,,,,
Ukraine,2022-06-28 00:00:00.000,2,,,,
Ukraine,2022-06-28 00:00:00.000,22,,,,
Ukraine,2022-06-28 00:00:00.000,1,,,,
Ukraine,2022-06-28 00:00:00.000,1,,,,
Ukraine,2022-06-28 00:00:00.000,1,,,,
Ukraine,2022-06-28 00:00:00.000,1,,,,
Ukraine,2022-06-28 00:00:00.000,1,,,,
Ukraine,2022-06-28 00:00:00.000,1,,,,
Ukraine,2022-06-28 00:00:00.000,1,,,,
Ukraine,2022-06-28 00:00:00.000,2,,,,
Ukraine,2022-06-28 00:00:00.000,1,,,,
Ukraine,2022-06-28 00:00:00.000,3,,,,
Ukraine,2022-06-28 00:00:00.000,3,,,,
Ukraine,2022-06-28 00:00:00.000,2,,,,
Ukraine,2022-06-29 00:00:00.000,10,,,,
Ukraine,2022-06-29 00:00:00.000,1,,,,
Ukraine,2022-06-29 00:00:00.000,1,,,,
Ukraine,2022-06-29 00:00:00.000,2,,,,
Ukraine,2022-06-29 00:00:00.000,2,,,,
Ukraine,2022-06-29 00:00:00.000,1,,,,
Ukraine,2022-06-29 00:00:00.000,2,,,,
Ukraine,2022-06-29 00:00:00.000,1,,,,
Ukraine,2022-06-29 00:00:00.000,1,,,,
Ukraine,2022-06-29 00:00:00.000,1,,,,
Ukraine,2022-06-29 00:00:00.000,29,,,,
Ukraine,2022-06-29 00:00:00.000,0,,,,
Ukraine,2022-06-29 00:00:00.000,2,,,,
Ukraine,2022-06-29 00:00:00.000,3,,,,
Ukraine,2022-06-29 00:00:00.000,2,,,,
Ukraine,2022-06-29 00:00:00.000,2,,,,
Ukraine,2022-06-29 00:00:00.000,2,,,,
Ukraine,2022-06-29 00:00:00.000,1,,,,
Ukraine,2022-06-29 00:00:00.000,1,,,,
Ukraine,2022-06-29 00:00:00.000,0,,,,
Ukraine,2022-06-29 00:00:00.000,1,,,,
Ukraine,2022-06-29 00:00:00.000,1,,,,
Ukraine,2022-06-29 00:00:00.000,8,,,,
Ukraine,2022-06-29 00:00:00.000,2,,,,
Ukraine,2022-06-29 00:00:00.000,1,,,,
Ukraine,2022-06-29 00:00:00.000,2,,,,
Ukraine,2022-06-29 00:00:00.000,2,,,,
Ukraine,2022-06-29 00:00:00.000,9,,,,
Ukraine,2022-06-30 00:00:00.000,1,,,,
Ukraine,2022-06-30 00:00:00.000,1,,,,
Ukraine,2022-06-30 00:00:00.000,2,,,,
Ukraine,2022-06-30 00:00:00.000,2,,,,
Ukraine,2022-06-30 00:00:00.000,1,,,,
Ukraine,2022-06-30 00:00:00.000,4,,,,
Ukraine,2022-06-30 00:00:00.000,2,,,,
Ukraine,2022-06-30 00:00:00.000,3,,,,
Ukraine,2022-06-30 00:00:00.000,1,,,,
Ukraine,2022-06-30 00:00:00.000,8,,,,
Ukraine,2022-06-30 00:00:00.000,42,,,,
Ukraine,2022-06-30 00:00:00.000,9,,,,
Ukraine,2022-06-30 00:00:00.000,1,,,,
Ukraine,2022-06-30 00:00:00.000,1,,,,
Ukraine,2022-06-30 00:00:00.000,1,,,,
Ukraine,2022-06-30 00:00:00.000,2,,,,
Ukraine,2022-06-30 00:00:00.000,1,,,,
Ukraine,2022-06-30 00:00:00.000,1,,,,
Ukraine,2022-06-30 00:00:00.000,1,,,,
Ukraine,2022-06-30 00:00:00.000,1,,,,
Ukraine,2022-06-30 00:00:00.000,1,,,,
Ukraine,2022-06-30 00:00:00.000,3,,,,
Ukraine,2022-06-30 00:00:00.000,2,,,,
Ukraine,2022-06-30 00:00:00.000,1,,,,
Ukraine,2022-07-01 00:00:00.000,1,,,,
Ukraine,2022-07-01 00:00:00.000,1,,,,
Ukraine,2022-07-01 00:00:00.000,2,,,,
Ukraine,2022-07-01 00:00:00.000,1,,,,
Ukraine,2022-07-01 00:00:00.000,96,,,,
Ukraine,2022-07-01 00:00:00.000,49,,,,
Ukraine,2022-07-01 00:00:00.000,1,,,,
Ukraine,2022-07-01 00:00:00.000,644,,,,
Ukraine,2022-07-01 00:00:00.000,101,,,,
Ukraine,2022-07-01 00:00:00.000,11,,,,
Ukraine,2022-07-01 00:00:00.000,1,,,,
Ukraine,2022-07-01 00:00:00.000,1,,,,
Ukraine,2022-07-01 00:00:00.000,1,,,,
Ukraine,2022-07-01 00:00:00.000,1,,,,
Ukraine,2022-07-01 00:00:00.000,22,,,,
Ukraine,2022-07-01 00:00:00.000,1,,,,
Ukraine,2022-07-01 00:00:00.000,2,,,,
Ukraine,2022-07-01 00:00:00.000,1,,,,
Ukraine,2022-07-01 00:00:00.000,1,,,,
Ukraine,2022-07-01 00:00:00.000,2,,,,
Ukraine,2022-07-01 00:00:00.000,1,,,,
Ukraine,2022-07-01 00:00:00.000,1,,,,
Ukraine,2022-07-01 00:00:00.000,2,,,,
Ukraine,2022-07-02 00:00:00.000,2,,,,
Ukraine,2022-07-02 00:00:00.000,1,,,,
Ukraine,2022-07-02 00:00:00.000,2,,,,
Ukraine,2022-07-02 00:00:00.000,21,,,,
Ukraine,2022-07-02 00:00:00.000,3,,,,
Ukraine,2022-07-02 00:00:00.000,5,,,,
Ukraine,2022-07-02 00:00:00.000,1,,,,
Ukraine,2022-07-02 00:00:00.000,42,,,,
Ukraine,2022-07-02 00:00:00.000,1,,,,
Ukraine,2022-07-02 00:00:00.000,1,,,,
Ukraine,2022-07-02 00:00:00.000,1,,,,
Ukraine,2022-07-02 00:00:00.000,1,,,,
Ukraine,2022-07-02 00:00:00.000,1,,,,
Ukraine,2022-07-02 00:00:00.000,1,,,,
Ukraine,2022-07-02 00:00:00.000,2,,,,
Ukraine,2022-07-02 00:00:00.000,1,,,,
Ukraine,2022-07-02 00:00:00.000,1,,,,
Ukraine,2022-07-03 00:00:00.000,1,,,,
Ukraine,2022-07-03 00:00:00.000,3,,,,
Ukraine,2022-07-03 00:00:00.000,1,,,,
Ukraine,2022-07-03 00:00:00.000,1,,,,
Ukraine,2022-07-03 00:00:00.000,2,,,,
Ukraine,2022-07-03 00:00:00.000,1,,,,
Ukraine,2022-07-03 00:00:00.000,45,,,,
Ukraine,2022-07-03 00:00:00.000,1,,,,
Ukraine,2022-07-03 00:00:00.000,6,,,,
Ukraine,2022-07-03 00:00:00.000,1,,,,
Ukraine,2022-07-03 00:00:00.000,1,,,,
Ukraine,2022-07-03 00:00:00.000,2,,,,
Ukraine,2022-07-03 00:00:00.000,1,,,,
Ukraine,2022-07-03 00:00:00.000,3,,,,
Ukraine,2022-07-03 00:00:00.000,1,,,,
Ukraine,2022-07-03 00:00:00.000,1,,,,
Ukraine,2022-07-03 00:00:00.000,2,,,,
Ukraine,2022-07-03 00:00:00.000,3,,,,
Ukraine,2022-07-03 00:00:00.000,3,,,,
Ukraine,2022-07-03 00:00:00.000,2,,,,
Ukraine,2022-07-04 00:00:00.000,2,,,,
Ukraine,2022-07-04 00:00:00.000,3,,,,
Ukraine,2022-07-04 00:00:00.000,1,,,,
Ukraine,2022-07-04 00:00:00.000,1,,,,
Ukraine,2022-07-04 00:00:00.000,1,,,,
Ukraine,2022-07-04 00:00:00.000,1,,,,
Ukraine,2022-07-04 00:00:00.000,1,,,,
Ukraine,2022-07-04 00:00:00.000,1,,,,
Ukraine,2022-07-04 00:00:00.000,2,,,,
Ukraine,2022-07-04 00:00:00.000,1,,,,
Ukraine,2022-07-04 00:00:00.000,2,,,,
Ukraine,2022-07-04 00:00:00.000,3,,,,
Ukraine,2022-07-04 00:00:00.000,3,,,,
Ukraine,2022-07-04 00:00:00.000,41,,,,
Ukraine,2022-07-04 00:00:00.000,1,,,,
Ukraine,2022-07-04 00:00:00.000,1,,,,
Ukraine,2022-07-04 00:00:00.000,1,,,,
Ukraine,2022-07-04 00:00:00.000,1,,,,
Ukraine,2022-07-04 00:00:00.000,1,,,,
Ukraine,2022-07-04 00:00:00.000,2,,,,
Ukraine,2022-07-04 00:00:00.000,1,,,,
Ukraine,2022-07-04 00:00:00.000,1,,,,
Ukraine,2022-07-04 00:00:00.000,1,,,,
Ukraine,2022-07-04 00:00:00.000,1,,,,
Ukraine,2022-07-05 00:00:00.000,1,,,,
Ukraine,2022-07-05 00:00:00.000,2,,,,
Ukraine,2022-07-05 00:00:00.000,1,,,,
Ukraine,2022-07-05 00:00:00.000,1,,,,
Ukraine,2022-07-05 00:00:00.000,1,,,,
Ukraine,2022-07-05 00:00:00.000,1,,,,
Ukraine,2022-07-05 00:00:00.000,1,,,,
Ukraine,2022-07-05 00:00:00.000,30,,,,
Ukraine,2022-07-05 00:00:00.000,1,,,,
Ukraine,2022-07-05 00:00:00.000,1,,,,
Ukraine,2022-07-05 00:00:00.000,1,,,,
Ukraine,2022-07-05 00:00:00.000,2,,,,
Ukraine,2022-07-05 00:00:00.000,1,,,,
Ukraine,2022-07-05 00:00:00.000,1,,,,
Ukraine,2022-07-05 00:00:00.000,2,,,,
Ukraine,2022-07-05 00:00:00.000,1,,,,
Ukraine,2022-07-05 00:00:00.000,2,,,,
Ukraine,2022-07-05 00:00:00.000,1,,,,
Ukraine,2022-07-05 00:00:00.000,1,,,,
Ukraine,2022-07-05 00:00:00.000,1,,,,
Ukraine,2022-07-05 00:00:00.000,2,,,,
Ukraine,2022-07-05 00:00:00.000,2,,,,
Ukraine,2022-07-05 00:00:00.000,2,,,,
Ukraine,2022-07-05 00:00:00.000,1,,,,
Ukraine,2022-07-06 00:00:00.000,1,,,,
Ukraine,2022-07-06 00:00:00.000,2,,,,
Ukraine,2022-07-06 00:00:00.000,1,,,,
Ukraine,2022-07-06 00:00:00.000,5,,,,
Ukraine,2022-07-06 00:00:00.000,1,,,,
Ukraine,2022-07-06 00:00:00.000,3,,,,
Ukraine,2022-07-06 00:00:00.000,6,,,,
Ukraine,2022-07-06 00:00:00.000,1,,,,
Ukraine,2022-07-06 00:00:00.000,1,,,,
Ukraine,2022-07-06 00:00:00.000,1,,,,
Ukraine,2022-07-06 00:00:00.000,2,,,,
Ukraine,2022-07-06 00:00:00.000,1,,,,
Ukraine,2022-07-06 00:00:00.000,3,,,,
Ukraine,2022-07-06 00:00:00.000,2,,,,
Ukraine,2022-07-06 00:00:00.000,1,,,,
Ukraine,2022-07-06 00:00:00.000,1,,,,
Ukraine,2022-07-06 00:00:00.000,1,,,,
Ukraine,2022-07-06 00:00:00.000,35,,,,
Ukraine,2022-07-06 00:00:00.000,1,,,,
Ukraine,2022-07-06 00:00:00.000,1,,,,
Ukraine,2022-07-06 00:00:00.000,1,,,,
Ukraine,2022-07-06 00:00:00.000,1,,,,
Ukraine,2022-07-06 00:00:00.000,3,,,,
Ukraine,2022-07-06 00:00:00.000,2,,,,
Ukraine,2022-07-06 00:00:00.000,1,,,,
Ukraine,2022-07-06 00:00:00.000,1,,,,
Ukraine,2022-07-06 00:00:00.000,1,,,,
Ukraine,2022-07-06 00:00:00.000,1,,,,
Ukraine,2022-07-06 00:00:00.000,1,,,,
Ukraine,2022-07-06 00:00:00.000,1,,,,
Ukraine,2022-07-07 00:00:00.000,2,,,,
Ukraine,2022-07-07 00:00:00.000,3,,,,
Ukraine,2022-07-07 00:00:00.000,2,,,,
Ukraine,2022-07-07 00:00:00.000,1,,,,
Ukraine,2022-07-07 00:00:00.000,3,,,,
Ukraine,2022-07-07 00:00:00.000,1,,,,
Ukraine,2022-07-07 00:00:00.000,1,,,,
Ukraine,2022-07-07 00:00:00.000,38,,,,
Ukraine,2022-07-07 00:00:00.000,1,,,,
Ukraine,2022-07-07 00:00:00.000,4,,,,
Ukraine,2022-07-07 00:00:00.000,1,,,,
Ukraine,2022-07-07 00:00:00.000,1,,,,
Ukraine,2022-07-07 00:00:00.000,2,,,,
Ukraine,2022-07-07 00:00:00.000,1,,,,
Ukraine,2022-07-07 00:00:00.000,3,,,,
Ukraine,2022-07-07 00:00:00.000,1,,,,
Ukraine,2022-07-07 00:00:00.000,3,,,,
Ukraine,2022-07-07 00:00:00.000,1,,,,
Ukraine,2022-07-07 00:00:00.000,1,,,,
Ukraine,2022-07-07 00:00:00.000,2,,,,
Ukraine,2022-07-07 00:00:00.000,1,,,,
Ukraine,2022-07-07 00:00:00.000,1,,,,
Ukraine,2022-07-07 00:00:00.000,2,,,,
Ukraine,2022-07-07 00:00:00.000,6,,,,
Ukraine,2022-07-07 00:00:00.000,5,,,,
Ukraine,2022-07-07 00:00:00.000,2,,,,
Ukraine,2022-07-08 00:00:00.000,3,,,,
Ukraine,2022-07-08 00:00:00.000,1,,,,
Ukraine,2022-07-08 00:00:00.000,3,,,,
Ukraine,2022-07-08 00:00:00.000,10,,,,
Ukraine,2022-07-08 00:00:00.000,2,,,,
Ukraine,2022-07-08 00:00:00.000,2,,,,
Ukraine,2022-07-08 00:00:00.000,1,,,,
Ukraine,2022-07-08 00:00:00.000,1,,,,
Ukraine,2022-07-08 00:00:00.000,1,,,,
Ukraine,2022-07-08 00:00:00.000,2,,,,
Ukraine,2022-07-08 00:00:00.000,2,,,,
Ukraine,2022-07-08 00:00:00.000,12,,,,
Ukraine,2022-07-08 00:00:00.000,4,,,,
Ukraine,2022-07-08 00:00:00.000,1,,,,
Ukraine,2022-07-08 00:00:00.000,38,,,,
Ukraine,2022-07-08 00:00:00.000,45,,,,
Ukraine,2022-07-08 00:00:00.000,2,,,,
Ukraine,2022-07-08 00:00:00.000,1,,,,
Ukraine,2022-07-08 00:00:00.000,1,,,,
Ukraine,2022-07-08 00:00:00.000,1,,,,
Ukraine,2022-07-08 00:00:00.000,1,,,,
Ukraine,2022-07-08 00:00:00.000,1,,,,
Ukraine,2022-07-08 00:00:00.000,1,,,,
Ukraine,2022-07-09 00:00:00.000,1,,,,
Ukraine,2022-07-09 00:00:00.000,1,,,,
Ukraine,2022-07-09 00:00:00.000,1,,,,
Ukraine,2022-07-09 00:00:00.000,1,,,,
Ukraine,2022-07-09 00:00:00.000,29,,,,
Ukraine,2022-07-09 00:00:00.000,5,,,,
Ukraine,2022-07-09 00:00:00.000,2,,,,
Ukraine,2022-07-09 00:00:00.000,1,,,,
Ukraine,2022-07-09 00:00:00.000,1,,,,
Ukraine,2022-07-09 00:00:00.000,1,,,,
Ukraine,2022-07-09 00:00:00.000,2,,,,
Ukraine,2022-07-09 00:00:00.000,1,,,,
Ukraine,2022-07-09 00:00:00.000,1,,,,
Ukraine,2022-07-09 00:00:00.000,1,,,,
Ukraine,2022-07-09 00:00:00.000,49,,,,
Ukraine,2022-07-09 00:00:00.000,2,,,,
Ukraine,2022-07-09 00:00:00.000,2,,,,
Ukraine,2022-07-09 00:00:00.000,3,,,,
Ukraine,2022-07-09 00:00:00.000,3,,,,
Ukraine,2022-07-10 00:00:00.000,1,,,,
Ukraine,2022-07-10 00:00:00.000,1,,,,
Ukraine,2022-07-10 00:00:00.000,3,,,,
Ukraine,2022-07-10 00:00:00.000,1,,,,
Ukraine,2022-07-10 00:00:00.000,2,,,,
Ukraine,2022-07-10 00:00:00.000,2,,,,
Ukraine,2022-07-10 00:00:00.000,16,,,,
Ukraine,2022-07-10 00:00:00.000,1,,,,
Ukraine,2022-07-10 00:00:00.000,1,,,,
Ukraine,2022-07-10 00:00:00.000,1,,,,
Ukraine,2022-07-10 00:00:00.000,3,,,,
Ukraine,2022-07-10 00:00:00.000,1,,,,
Ukraine,2022-07-10 00:00:00.000,1,,,,
Ukraine,2022-07-10 00:00:00.000,1,,,,
Ukraine,2022-07-10 00:00:00.000,1,,,,
Ukraine,2022-07-11 00:00:00.000,1,,,,
Ukraine,2022-07-11 00:00:00.000,1,,,,
Ukraine,2022-07-11 00:00:00.000,1,,,,
Ukraine,2022-07-11 00:00:00.000,6,,,,
Ukraine,2022-07-11 00:00:00.000,2,,,,
Ukraine,2022-07-11 00:00:00.000,20,,,,
Ukraine,2022-07-11 00:00:00.000,1,,,,
Ukraine,2022-07-11 00:00:00.000,6,,,,
Ukraine,2022-07-11 00:00:00.000,2,,,,
Ukraine,2022-07-11 00:00:00.000,2,,,,
Ukraine,2022-07-11 00:00:00.000,5,,,,
Ukraine,2022-07-11 00:00:00.000,9,,,,
Ukraine,2022-07-11 00:00:00.000,3,,,,
Ukraine,2022-07-12 00:00:00.000,2,,,,
Ukraine,2022-07-12 00:00:00.000,1,,,,
Ukraine,2022-07-12 00:00:00.000,1,,,,
Ukraine,2022-07-12 00:00:00.000,4,,,,
Ukraine,2022-07-12 00:00:00.000,2,,,,
Ukraine,2022-07-12 00:00:00.000,2,,,,
Ukraine,2022-07-12 00:00:00.000,1,,,,
Ukraine,2022-07-12 00:00:00.000,1,,,,
Ukraine,2022-07-12 00:00:00.000,1,,,,
Ukraine,2022-07-12 00:00:00.000,1,,,,
Ukraine,2022-07-12 00:00:00.000,2,,,,
Ukraine,2022-07-12 00:00:00.000,1,,,,
Ukraine,2022-07-12 00:00:00.000,1,,,,
Ukraine,2022-07-12 00:00:00.000,1,,,,
Ukraine,2022-07-12 00:00:00.000,15,,,,
Ukraine,2022-07-12 00:00:00.000,1,,,,
Ukraine,2022-07-12 00:00:00.000,1,,,,
Ukraine,2022-07-12 00:00:00.000,1,,,,
Ukraine,2022-07-12 00:00:00.000,1,,,,
Ukraine,2022-07-12 00:00:00.000,1,,,,
Ukraine,2022-07-12 00:00:00.000,1,,,,
Ukraine,2022-07-13 00:00:00.000,2,,,,
Ukraine,2022-07-13 00:00:00.000,1,,,,
Ukraine,2022-07-13 00:00:00.000,13,,,,
Ukraine,2022-07-13 00:00:00.000,1,,,,
Ukraine,2022-07-13 00:00:00.000,1,,,,
Ukraine,2022-07-13 00:00:00.000,1,,,,
Ukraine,2022-07-13 00:00:00.000,1,,,,
Ukraine,2022-07-13 00:00:00.000,1,,,,
Ukraine,2022-07-13 00:00:00.000,3,,,,
Ukraine,2022-07-13 00:00:00.000,1,,,,
Ukraine,2022-07-13 00:00:00.000,32,,,,
Ukraine,2022-07-13 00:00:00.000,3,,,,
Ukraine,2022-07-13 00:00:00.000,8,,,,
Ukraine,2022-07-13 00:00:00.000,1,,,,
Ukraine,2022-07-13 00:00:00.000,1,,,,
Ukraine,2022-07-13 00:00:00.000,5,,,,
Ukraine,2022-07-13 00:00:00.000,2,,,,
Ukraine,2022-07-13 00:00:00.000,1,,,,
Ukraine,2022-07-13 00:00:00.000,2,,,,
Ukraine,2022-07-14 00:00:00.000,2,,,,
Ukraine,2022-07-14 00:00:00.000,2,,,,
Ukraine,2022-07-14 00:00:00.000,2,,,,
Ukraine,2022-07-14 00:00:00.000,1,,,,
Ukraine,2022-07-14 00:00:00.000,29,,,,
Ukraine,2022-07-14 00:00:00.000,1,,,,
Ukraine,2022-07-14 00:00:00.000,1,,,,
Ukraine,2022-07-14 00:00:00.000,1,,,,
Ukraine,2022-07-14 00:00:00.000,2,,,,
Ukraine,2022-07-14 00:00:00.000,1,,,,
Ukraine,2022-07-14 00:00:00.000,3,,,,
Ukraine,2022-07-14 00:00:00.000,19,,,,
Ukraine,2022-07-14 00:00:00.000,3,,,,
Ukraine,2022-07-14 00:00:00.000,5,,,,
Ukraine,2022-07-14 00:00:00.000,1,,,,
Ukraine,2022-07-14 00:00:00.000,2,,,,
Ukraine,2022-07-14 00:00:00.000,2,,,,
Ukraine,2022-07-14 00:00:00.000,1,,,,
Ukraine,2022-07-14 00:00:00.000,1,,,,
Ukraine,2022-07-14 00:00:00.000,20,,,,
Ukraine,2022-07-15 00:00:00.000,1,,,,
Ukraine,2022-07-15 00:00:00.000,3,,,,
Ukraine,2022-07-15 00:00:00.000,1,,,,
Ukraine,2022-07-15 00:00:00.000,1,,,,
Ukraine,2022-07-15 00:00:00.000,2,,,,
Ukraine,2022-07-15 00:00:00.000,2,,,,
Ukraine,2022-07-15 00:00:00.000,1,,,,
Ukraine,2022-07-15 00:00:00.000,15,,,,
Ukraine,2022-07-15 00:00:00.000,8,,,,
Ukraine,2022-07-15 00:00:00.000,1,,,,
Ukraine,2022-07-15 00:00:00.000,3,,,,
Ukraine,2022-07-15 00:00:00.000,6,,,,
Ukraine,2022-07-15 00:00:00.000,3,,,,
Ukraine,2022-07-15 00:00:00.000,2,,,,
Ukraine,2022-07-15 00:00:00.000,1,,,,
Ukraine,2022-07-15 00:00:00.000,3,,,,
Ukraine,2022-07-15 00:00:00.000,1,,,,
Ukraine,2022-07-15 00:00:00.000,1,,,,
Ukraine,2022-07-15 00:00:00.000,1,,,,
Ukraine,2022-07-15 00:00:00.000,4,,,,
Ukraine,2022-07-15 00:00:00.000,2,,,,
Ukraine,2022-07-15 00:00:00.000,6,,,,
Ukraine,2022-07-15 00:00:00.000,1,,,,
Ukraine,2022-07-16 00:00:00.000,2,,,,
Ukraine,2022-07-16 00:00:00.000,1,,,,
Ukraine,2022-07-16 00:00:00.000,1,,,,
Ukraine,2022-07-16 00:00:00.000,2,,,,
Ukraine,2022-07-16 00:00:00.000,2,,,,
Ukraine,2022-07-16 00:00:00.000,3,,,,
Ukraine,2022-07-16 00:00:00.000,2,,,,
Ukraine,2022-07-16 00:00:00.000,1,,,,
Ukraine,2022-07-16 00:00:00.000,2,,,,
Ukraine,2022-07-16 00:00:00.000,1,,,,
Ukraine,2022-07-16 00:00:00.000,1,,,,
Ukraine,2022-07-16 00:00:00.000,1,,,,
Ukraine,2022-07-16 00:00:00.000,2,,,,
Ukraine,2022-07-16 00:00:00.000,28,,,,
Ukraine,2022-07-16 00:00:00.000,1,,,,
Ukraine,2022-07-16 00:00:00.000,1,,,,
Ukraine,2022-07-16 00:00:00.000,3,,,,
Ukraine,2022-07-16 00:00:00.000,1,,,,
Ukraine,2022-07-16 00:00:00.000,1,,,,
Ukraine,2022-07-16 00:00:00.000,1,,,,
Ukraine,2022-07-16 00:00:00.000,1,,,,
Ukraine,2022-07-16 00:00:00.000,1,,,,
Ukraine,2022-07-17 00:00:00.000,1,,,,
Ukraine,2022-07-17 00:00:00.000,1,,,,
Ukraine,2022-07-17 00:00:00.000,1,,,,
Ukraine,2022-07-17 00:00:00.000,1,,,,
Ukraine,2022-07-17 00:00:00.000,1,,,,
Ukraine,2022-07-17 00:00:00.000,3,,,,
Ukraine,2022-07-17 00:00:00.000,1,,,,
Ukraine,2022-07-17 00:00:00.000,1,,,,
Ukraine,2022-07-17 00:00:00.000,2,,,,
Ukraine,2022-07-17 00:00:00.000,28,,,,
Ukraine,2022-07-17 00:00:00.000,2,,,,
Ukraine,2022-07-17 00:00:00.000,1,,,,
Ukraine,2022-07-17 00:00:00.000,2,,,,
Ukraine,2022-07-17 00:00:00.000,1,,,,
Ukraine,2022-07-17 00:00:00.000,1,,,,
Ukraine,2022-07-17 00:00:00.000,1,,,,
Ukraine,2022-07-17 00:00:00.000,1,,,,
Ukraine,2022-07-17 00:00:00.000,3,,,,
Ukraine,2022-07-17 00:00:00.000,4,,,,
Ukraine,2022-07-18 00:00:00.000,2,,,,
Ukraine,2022-07-18 00:00:00.000,3,,,,
Ukraine,2022-07-18 00:00:00.000,2,,,,
Ukraine,2022-07-18 00:00:00.000,2,,,,
Ukraine,2022-07-18 00:00:00.000,1,,,,
Ukraine,2022-07-18 00:00:00.000,2,,,,
Ukraine,2022-07-18 00:00:00.000,3,,,,
Ukraine,2022-07-18 00:00:00.000,4,,,,
Ukraine,2022-07-18 00:00:00.000,4,,,,
Ukraine,2022-07-18 00:00:00.000,5,,,,
Ukraine,2022-07-18 00:00:00.000,1,,,,
Ukraine,2022-07-18 00:00:00.000,1,,,,
Ukraine,2022-07-18 00:00:00.000,4,,,,
Ukraine,2022-07-18 00:00:00.000,21,,,,
Ukraine,2022-07-18 00:00:00.000,1,,,,
Ukraine,2022-07-18 00:00:00.000,1,,,,
Ukraine,2022-07-18 00:00:00.000,1,,,,
Ukraine,2022-07-18 00:00:00.000,2,,,,
Ukraine,2022-07-18 00:00:00.000,1,,,,
Ukraine,2022-07-18 00:00:00.000,2,,,,
Ukraine,2022-07-18 00:00:00.000,3,,,,
Ukraine,2022-07-18 00:00:00.000,1,,,,
Ukraine,2022-07-19 00:00:00.000,2,,,,
Ukraine,2022-07-19 00:00:00.000,1,,,,
Ukraine,2022-07-19 00:00:00.000,1,,,,
Ukraine,2022-07-19 00:00:00.000,1,,,,
Ukraine,2022-07-19 00:00:00.000,1,,,,
Ukraine,2022-07-19 00:00:00.000,3,,,,
Ukraine,2022-07-19 00:00:00.000,7,,,,
Ukraine,2022-07-19 00:00:00.000,1,,,,
Ukraine,2022-07-19 00:00:00.000,1,,,,
Ukraine,2022-07-19 00:00:00.000,41,,,,
Ukraine,2022-07-19 00:00:00.000,1,,,,
Ukraine,2022-07-19 00:00:00.000,1,,,,
Ukraine,2022-07-19 00:00:00.000,2,,,,
Ukraine,2022-07-19 00:00:00.000,1,,,,
Ukraine,2022-07-19 00:00:00.000,3,,,,
Ukraine,2022-07-19 00:00:00.000,2,,,,
Ukraine,2022-07-19 00:00:00.000,3,,,,
Ukraine,2022-07-19 00:00:00.000,2,,,,
Ukraine,2022-07-19 00:00:00.000,2,,,,
Ukraine,2022-07-19 00:00:00.000,1,,,,
Ukraine,2022-07-19 00:00:00.000,1,,,,
Ukraine,2022-07-19 00:00:00.000,2,,,,
Ukraine,2022-07-19 00:00:00.000,2,,,,
Ukraine,2022-07-20 00:00:00.000,1,,,,
Ukraine,2022-07-20 00:00:00.000,3,,,,
Ukraine,2022-07-20 00:00:00.000,2,,,,
Ukraine,2022-07-20 00:00:00.000,1,,,,
Ukraine,2022-07-20 00:00:00.000,1,,,,
Ukraine,2022-07-20 00:00:00.000,2,,,,
Ukraine,2022-07-20 00:00:00.000,5,,,,
Ukraine,2022-07-20 00:00:00.000,1,,,,
Ukraine,2022-07-20 00:00:00.000,1,,,,
Ukraine,2022-07-20 00:00:00.000,2,,,,
Ukraine,2022-07-20 00:00:00.000,4,,,,
Ukraine,2022-07-20 00:00:00.000,1,,,,
Ukraine,2022-07-20 00:00:00.000,42,,,,
Ukraine,2022-07-20 00:00:00.000,1,,,,
Ukraine,2022-07-20 00:00:00.000,1,,,,
Ukraine,2022-07-20 00:00:00.000,1,,,,
Ukraine,2022-07-20 00:00:00.000,1,,,,
Ukraine,2022-07-20 00:00:00.000,3,,,,
Ukraine,2022-07-20 00:00:00.000,1,,,,
Ukraine,2022-07-20 00:00:00.000,2,,,,
Ukraine,2022-07-21 00:00:00.000,1,,,,
Ukraine,2022-07-21 00:00:00.000,1,,,,
Ukraine,2022-07-21 00:00:00.000,1,,,,
Ukraine,2022-07-21 00:00:00.000,1,,,,
Ukraine,2022-07-21 00:00:00.000,25,,,,
Ukraine,2022-07-21 00:00:00.000,1,,,,
Ukraine,2022-07-21 00:00:00.000,1,,,,
Ukraine,2022-07-21 00:00:00.000,3,,,,
Ukraine,2022-07-21 00:00:00.000,1,,,,
Ukraine,2022-07-21 00:00:00.000,1,,,,
Ukraine,2022-07-21 00:00:00.000,3,,,,
Ukraine,2022-07-21 00:00:00.000,1,,,,
Ukraine,2022-07-21 00:00:00.000,3,,,,
Ukraine,2022-07-21 00:00:00.000,2,,,,
Ukraine,2022-07-21 00:00:00.000,3,,,,
Ukraine,2022-07-21 00:00:00.000,1,,,,
Ukraine,2022-07-21 00:00:00.000,1,,,,
Ukraine,2022-07-22 00:00:00.000,1,,,,
Ukraine,2022-07-22 00:00:00.000,3,,,,
Ukraine,2022-07-22 00:00:00.000,2,,,,
Ukraine,2022-07-22 00:00:00.000,1,,,,
Ukraine,2022-07-22 00:00:00.000,1,,,,
Ukraine,2022-07-22 00:00:00.000,5,,,,
Ukraine,2022-07-22 00:00:00.000,1,,,,
